AK-47 | Aquamarine Revenge,Battle-Scarred,False,53,47
Glock-18 | Catacombs,Minimal Wear,False,233,447
Glock-18 | Catacombs,Minimal Wear,True,73,154
Glock-18 | Catacombs,Well-Worn,False,40,314
Glock-18 | Catacombs,Well-Worn,True,9,106
Glock-18 | Death Rattle,Battle-Scarred,False,131,731
Glock-18 | Death Rattle,Field-Tested,False,1917,6977
Glock-18 | Death Rattle,Minimal Wear,False,700,2831
Glock-18 | Death Rattle,Well-Worn,False,163,964
Glock-18 | Dragon Tattoo,Factory New,False,20,225
Glock-18 | Dragon Tattoo,Factory New,True,3,61
Glock-18 | Dragon Tattoo,Minimal Wear,False,3,9
Glock-18 | Dragon Tattoo,Minimal Wear,True,2,7
Glock-18 | Grinder,Factory New,False,113,310
Glock-18 | Grinder,Factory New,True,12,103
Glock-18 | Grinder,Field-Tested,False,23,96
Glock-18 | Grinder,Field-Tested,True,7,29
Glock-18 | Grinder,Minimal Wear,False,138,267
Glock-18 | Grinder,Minimal Wear,True,29,98
Glock-18 | Groundwater,Battle-Scarred,False,4,31
Glock-18 | Groundwater,Factory New,False,0,8
Glock-18 | Groundwater,Field-Tested,False,8,165
Glock-18 | Groundwater,Minimal Wear,False,10,68
Glock-18 | Groundwater,Well-Worn,False,0,22
Glock-18 | High Beam,Factory New,False,2374,5736
Glock-18 | High Beam,Minimal Wear,False,119,160
Glock-18 | Ironwork,Battle-Scarred,False,339,1449
Glock-18 | Ironwork,Battle-Scarred,True,131,172
Glock-18 | Ironwork,Factory New,False,78,168
Glock-18 | Ironwork,Factory New,True,15,64
Glock-18 | Ironwork,Field-Tested,False,715,2218
Glock-18 | Ironwork,Field-Tested,True,232,211
Glock-18 | Ironwork,Minimal Wear,False,539,1027
Glock-18 | Ironwork,Minimal Wear,True,133,206
Glock-18 | Ironwork,Well-Worn,False,510,1403
Glock-18 | Ironwork,Well-Worn,True,195,159
Glock-18 | Moonrise,Battle-Scarred,False,117,345
Glock-18 | Moonrise,Battle-Scarred,True,41,82
Glock-18 | Moonrise,Factory New,False,229,478
Glock-18 | Moonrise,Factory New,True,23,114
Glock-18 | Moonrise,Field-Tested,False,1242,1834
Glock-18 | Moonrise,Field-Tested,True,181,170
Glock-18 | Moonrise,Minimal Wear,False,699,734
Glock-18 | Moonrise,Minimal Wear,True,84,109
Glock-18 | Moonrise,Well-Worn,False,100,174
Glock-18 | Moonrise,Well-Worn,True,20,21
Glock-18 | Night,Battle-Scarred,False,20,123
Glock-18 | Night,Factory New,False,1,18
Glock-18 | Night,Field-Tested,False,119,498
Glock-18 | Night,Minimal Wear,False,65,527
Glock-18 | Night,Well-Worn,False,41,109
Glock-18 | Nuclear Garden,Battle-Scarred,False,30,23
Glock-18 | Nuclear Garden,Factory New,False,24,54
Glock-18 | Nuclear Garden,Field-Tested,False,102,60
Glock-18 | Nuclear Garden,Minimal Wear,False,47,51
Glock-18 | Nuclear Garden,Well-Worn,False,5,12
Glock-18 | Off World,Battle-Scarred,False,618,2520
Glock-18 | Off World,Battle-Scarred,True,96,451
Glock-18 | Off World,Factory New,False,124,299
Glock-18 | Off World,Factory New,True,25,74
Glock-18 | Off World,Field-Tested,False,1392,4519
Glock-18 | Off World,Field-Tested,True,281,335
Glock-18 | Off World,Minimal Wear,False,1095,3370
Glock-18 | Off World,Minimal Wear,True,185,225
Glock-18 | Off World,Well-Worn,False,862,3668
Glock-18 | Off World,Well-Worn,True,223,199
Glock-18 | Oxide Blaze,Battle-Scarred,False,583,1907
Glock-18 | Oxide Blaze,Battle-Scarred,True,139,198
Glock-18 | Oxide Blaze,Factory New,False,172,396
Glock-18 | Oxide Blaze,Factory New,True,25,43
Glock-18 | Oxide Blaze,Field-Tested,False,2116,5822
Glock-18 | Oxide Blaze,Field-Tested,True,528,353
Glock-18 | Oxide Blaze,Minimal Wear,False,1009,2145
Glock-18 | Oxide Blaze,Minimal Wear,True,188,319
Glock-18 | Oxide Blaze,Well-Worn,False,194,732
Glock-18 | Oxide Blaze,Well-Worn,True,39,189
Glock-18 | Reactor,Battle-Scarred,False,13,62
Glock-18 | Reactor,Factory New,False,7,43
Glock-18 | Reactor,Field-Tested,False,78,75
Glock-18 | Reactor,Minimal Wear,False,40,72
Glock-18 | Reactor,Well-Worn,False,30,73
Glock-18 | Royal Legion,Battle-Scarred,False,56,92
Glock-18 | Royal Legion,Battle-Scarred,True,10,31
Glock-18 | Royal Legion,Factory New,False,16,40
Glock-18 | Royal Legion,Factory New,True,1,15
Glock-18 | Royal Legion,Field-Tested,False,250,184
Glock-18 | Royal Legion,Field-Tested,True,32,74
Glock-18 | Royal Legion,Minimal Wear,False,106,68
Glock-18 | Royal Legion,Minimal Wear,True,14,30
Glock-18 | Royal Legion,Well-Worn,False,113,124
Glock-18 | Royal Legion,Well-Worn,True,23,40
Glock-18 | Sacrifice,Battle-Scarred,False,618,1547
Glock-18 | Sacrifice,Battle-Scarred,True,104,214
Glock-18 | Sacrifice,Factory New,False,99,288
Glock-18 | Sacrifice,Factory New,True,16,58
Glock-18 | Sacrifice,Field-Tested,False,1376,2533
Glock-18 | Sacrifice,Field-Tested,True,193,402
Glock-18 | Sacrifice,Minimal Wear,False,881,1554
Glock-18 | Sacrifice,Minimal Wear,True,114,206
Glock-18 | Sacrifice,Well-Worn,False,1027,2284
Glock-18 | Sacrifice,Well-Worn,True,116,251
Glock-18 | Sand Dune,Battle-Scarred,False,2,20
Glock-18 | Sand Dune,Factory New,False,1,6
Glock-18 | Sand Dune,Field-Tested,False,10,108
Glock-18 | Sand Dune,Minimal Wear,False,3,54
Glock-18 | Sand Dune,Well-Worn,False,5,25
Glock-18 | Steel Disruption,Factory New,False,27,135
Glock-18 | Steel Disruption,Factory New,True,4,64
Glock-18 | Steel Disruption,Field-Tested,False,13,29
Glock-18 | Steel Disruption,Field-Tested,True,4,11
Glock-18 | Steel Disruption,Minimal Wear,False,31,115
Glock-18 | Steel Disruption,Minimal Wear,True,14,56
Glock-18 | Synth Leaf,Battle-Scarred,False,3,12
Glock-18 | Synth Leaf,Factory New,False,4,29
Glock-18 | Synth Leaf,Field-Tested,False,10,11
Glock-18 | Synth Leaf,Minimal Wear,False,3,20
Glock-18 | Synth Leaf,Well-Worn,False,0,7
Glock-18 | Twilight Galaxy,Factory New,False,7,19
Glock-18 | Twilight Galaxy,Field-Tested,False,0,3
Glock-18 | Twilight Galaxy,Minimal Wear,False,5,11
Glock-18 | Warhawk,Battle-Scarred,False,233,1049
Glock-18 | Warhawk,Battle-Scarred,True,74,128
Glock-18 | Warhawk,Factory New,False,64,205
Glock-18 | Warhawk,Factory New,True,12,38
Glock-18 | Warhawk,Field-Tested,False,659,1361
Glock-18 | Warhawk,Field-Tested,True,152,172
Glock-18 | Warhawk,Minimal Wear,False,514,933
Glock-18 | Warhawk,Minimal Wear,True,90,162
Glock-18 | Warhawk,Well-Worn,False,437,1309
Glock-18 | Warhawk,Well-Worn,True,131,143
Glock-18 | Wasteland Rebel,Battle-Scarred,False,22,21
Glock-18 | Wasteland Rebel,Battle-Scarred,True,1,5
Glock-18 | Wasteland Rebel,Factory New,False,43,86
Glock-18 | Wasteland Rebel,Factory New,True,0,20
Glock-18 | Wasteland Rebel,Field-Tested,False,128,79
Glock-18 | Wasteland Rebel,Field-Tested,True,9,22
Glock-18 | Wasteland Rebel,Minimal Wear,False,75,101
Glock-18 | Wasteland Rebel,Minimal Wear,True,6,14
Glock-18 | Wasteland Rebel,Well-Worn,False,7,16
Glock-18 | Wasteland Rebel,Well-Worn,True,2,13
Glock-18 | Water Elemental,Battle-Scarred,False,94,63
Glock-18 | Water Elemental,Battle-Scarred,True,12,16
Glock-18 | Water Elemental,Factory New,False,75,154
Glock-18 | Water Elemental,Factory New,True,7,29
Glock-18 | Water Elemental,Field-Tested,False,491,389
Glock-18 | Water Elemental,Field-Tested,True,36,54
Glock-18 | Water Elemental,Minimal Wear,False,287,161
Glock-18 | Water Elemental,Minimal Wear,True,18,33
Glock-18 | Water Elemental,Well-Worn,False,20,38
Glock-18 | Water Elemental,Well-Worn,True,6,16
Glock-18 | Weasel,Battle-Scarred,False,197,360
Glock-18 | Weasel,Battle-Scarred,True,43,69
Glock-18 | Weasel,Factory New,False,53,119
Glock-18 | Weasel,Factory New,True,10,22
Glock-18 | Weasel,Field-Tested,False,734,771
Glock-18 | Weasel,Field-Tested,True,96,108
Glock-18 | Weasel,Minimal Wear,False,312,290
Glock-18 | Weasel,Minimal Wear,True,32,93
Glock-18 | Weasel,Well-Worn,False,416,320
Glock-18 | Weasel,Well-Worn,True,47,109
Glock-18 | Wraiths,Battle-Scarred,False,169,679
Glock-18 | Wraiths,Battle-Scarred,True,36,163
Glock-18 | Wraiths,Factory New,False,48,231
Glock-18 | Wraiths,Factory New,True,14,33
Glock-18 | Wraiths,Field-Tested,False,439,1593
Glock-18 | Wraiths,Field-Tested,True,126,255
Glock-18 | Wraiths,Minimal Wear,False,218,319
Glock-18 | Wraiths,Minimal Wear,True,52,153
Glock-18 | Wraiths,Well-Worn,False,27,289
Glock-18 | Wraiths,Well-Worn,True,9,42
M249 | Aztec,Battle-Scarred,False,92,241
M249 | Aztec,Battle-Scarred,True,24,32
M249 | Aztec,Factory New,False,67,190
M249 | Aztec,Factory New,True,9,54
M249 | Aztec,Field-Tested,False,358,1962
M249 | Aztec,Field-Tested,True,55,145
M249 | Aztec,Minimal Wear,False,160,308
M249 | Aztec,Minimal Wear,True,31,35
M249 | Aztec,Well-Worn,False,45,125
M249 | Aztec,Well-Worn,True,2,12
M249 | Blizzard Marbleized,Battle-Scarred,False,1,43
M249 | Blizzard Marbleized,Factory New,False,0,2
M249 | Blizzard Marbleized,Field-Tested,False,2,50
M249 | Blizzard Marbleized,Minimal Wear,False,2,29
M249 | Blizzard Marbleized,Well-Worn,False,0,42
M249 | Contrast Spray,Battle-Scarred,False,13,468
M249 | Contrast Spray,Factory New,False,2,38
M249 | Contrast Spray,Field-Tested,False,72,402
M249 | Contrast Spray,Minimal Wear,False,25,56
M249 | Contrast Spray,Well-Worn,False,9,149
M249 | Emerald Poison Dart,Factory New,False,134,146
M249 | Emerald Poison Dart,Factory New,True,29,98
M249 | Emerald Poison Dart,Field-Tested,False,235,314
M249 | Emerald Poison Dart,Field-Tested,True,45,60
M249 | Emerald Poison Dart,Minimal Wear,False,227,243
M249 | Emerald Poison Dart,Minimal Wear,True,43,57
M249 | Emerald Poison Dart,Well-Worn,False,32,103
M249 | Emerald Poison Dart,Well-Worn,True,1,16
M249 | Gator Mesh,Battle-Scarred,False,106,868
M249 | Gator Mesh,Factory New,False,293,1064
M249 | Gator Mesh,Field-Tested,False,898,4140
M249 | Gator Mesh,Minimal Wear,False,389,2080
M249 | Gator Mesh,Well-Worn,False,66,478
M249 | Impact Drill,Battle-Scarred,False,34,95
M249 | Impact Drill,Factory New,False,6,94
M249 | Impact Drill,Field-Tested,False,32,66
M249 | Impact Drill,Minimal Wear,False,27,121
M249 | Impact Drill,Well-Worn,False,69,183
M249 | Jungle DDPAT,Battle-Scarred,False,1,112
M249 | Jungle DDPAT,Factory New,False,0,35
M249 | Jungle DDPAT,Field-Tested,False,1,77
M249 | Jungle DDPAT,Minimal Wear,False,9,57
M249 | Jungle DDPAT,Well-Worn,False,0,76
M249 | Jungle,Battle-Scarred,False,74,1195
M249 | Jungle,Factory New,False,7,175
M249 | Jungle,Field-Tested,False,328,1295
M249 | Jungle,Minimal Wear,False,87,947
M249 | Jungle,Well-Worn,False,57,732
M249 | Magma,Battle-Scarred,False,16,108
M249 | Magma,Battle-Scarred,True,1,80
M249 | Magma,Factory New,False,7,83
M249 | Magma,Factory New,True,6,80
M249 | Magma,Field-Tested,False,23,142
M249 | Magma,Field-Tested,True,19,138
M249 | Magma,Minimal Wear,False,9,113
M249 | Magma,Minimal Wear,True,10,81
M249 | Magma,Well-Worn,False,2,45
M249 | Magma,Well-Worn,True,3,53
M249 | Nebula Crusader,Battle-Scarred,False,18,87
M249 | Nebula Crusader,Battle-Scarred,True,7,25
M249 | Nebula Crusader,Factory New,False,14,51
M249 | Nebula Crusader,Factory New,True,4,21
M249 | Nebula Crusader,Field-Tested,False,104,135
M249 | Nebula Crusader,Field-Tested,True,10,44
M249 | Nebula Crusader,Minimal Wear,False,60,150
M249 | Nebula Crusader,Minimal Wear,True,9,27
M249 | Nebula Crusader,Well-Worn,False,51,92
M249 | Nebula Crusader,Well-Worn,True,26,49
M249 | Shipping Forecast,Battle-Scarred,False,0,15
M249 | Shipping Forecast,Factory New,False,7,31
M249 | Shipping Forecast,Field-Tested,False,8,36
M249 | Shipping Forecast,Minimal Wear,False,8,25
M249 | Shipping Forecast,Well-Worn,False,0,13
M249 | Spectre,Battle-Scarred,False,20,158
M249 | Spectre,Battle-Scarred,True,7,38
M249 | Spectre,Factory New,False,149,526
M249 | Spectre,Factory New,True,24,96
M249 | Spectre,Field-Tested,False,274,939
M249 | Spectre,Field-Tested,True,52,288
M249 | Spectre,Minimal Wear,False,159,437
M249 | Spectre,Minimal Wear,True,31,160
M249 | Spectre,Well-Worn,False,29,196
M249 | Spectre,Well-Worn,True,8,161
M249 | System Lock,Battle-Scarred,False,55,245
M249 | System Lock,Battle-Scarred,True,13,142
M249 | System Lock,Factory New,False,28,144
M249 | System Lock,Factory New,True,6,80
M249 | System Lock,Field-Tested,False,153,410
M249 | System Lock,Field-Tested,True,59,342
M249 | System Lock,Minimal Wear,False,98,297
M249 | System Lock,Minimal Wear,True,23,127
M249 | System Lock,Well-Worn,False,15,150
M249 | System Lock,Well-Worn,True,6,73
M249 | Warbird,Battle-Scarred,False,96,396
M249 | Warbird,Battle-Scarred,True,40,94
M249 | Warbird,Factory New,False,12,73
M249 | Warbird,Factory New,True,13,12
M249 | Warbird,Field-Tested,False,323,592
M249 | Warbird,Field-Tested,True,61,240
M249 | Warbird,Minimal Wear,False,162,451
M249 | Warbird,Minimal Wear,True,37,96
M249 | Warbird,Well-Worn,False,24,233
M249 | Warbird,Well-Worn,True,10,27
M4A1-S | Atomic Alloy,Battle-Scarred,False,7,50
M4A1-S | Atomic Alloy,Battle-Scarred,True,7,27
M4A1-S | Atomic Alloy,Factory New,False,14,75
M4A1-S | Atomic Alloy,Factory New,True,1,11
M4A1-S | Atomic Alloy,Field-Tested,False,68,288
M4A1-S | Atomic Alloy,Field-Tested,True,6,100
M4A1-S | Atomic Alloy,Minimal Wear,False,61,343
M4A1-S | Atomic Alloy,Minimal Wear,True,12,49
M4A1-S | Atomic Alloy,Well-Worn,False,26,100
M4A1-S | Atomic Alloy,Well-Worn,True,1,24
M4A1-S | Basilisk,Battle-Scarred,False,25,158
M4A1-S | Basilisk,Battle-Scarred,True,11,40
M4A1-S | Basilisk,Factory New,False,50,158
M4A1-S | Basilisk,Factory New,True,6,56
M4A1-S | Basilisk,Field-Tested,False,252,664
M4A1-S | Basilisk,Field-Tested,True,40,106
M4A1-S | Basilisk,Minimal Wear,False,213,536
M4A1-S | Basilisk,Minimal Wear,True,26,113
M4A1-S | Basilisk,Well-Worn,False,15,53
M4A1-S | Basilisk,Well-Worn,True,2,14
M4A1-S | Blood Tiger,Factory New,False,107,483
M4A1-S | Blood Tiger,Factory New,True,14,181
M4A1-S | Blood Tiger,Field-Tested,False,44,272
M4A1-S | Blood Tiger,Field-Tested,True,6,158
M4A1-S | Blood Tiger,Minimal Wear,False,145,720
M4A1-S | Blood Tiger,Minimal Wear,True,33,195
M4A1-S | Boreal Forest,Battle-Scarred,False,513,1673
M4A1-S | Boreal Forest,Factory New,False,24,102
M4A1-S | Boreal Forest,Field-Tested,False,3204,10132
M4A1-S | Boreal Forest,Minimal Wear,False,766,1822
M4A1-S | Boreal Forest,Well-Worn,False,464,1276
M4A1-S | Briefing,Battle-Scarred,False,41,95
M4A1-S | Briefing,Battle-Scarred,True,7,22
M4A1-S | Briefing,Factory New,False,24,68
M4A1-S | Briefing,Factory New,True,4,22
M4A1-S | Briefing,Field-Tested,False,192,433
M4A1-S | Briefing,Field-Tested,True,54,49
M4A1-S | Briefing,Minimal Wear,False,113,167
M4A1-S | Briefing,Minimal Wear,True,16,34
M4A1-S | Briefing,Well-Worn,False,12,22
M4A1-S | Briefing,Well-Worn,True,5,10
M4A1-S | Bright Water,Field-Tested,False,9,197
M4A1-S | Bright Water,Field-Tested,True,3,38
M4A1-S | Bright Water,Minimal Wear,False,34,379
M4A1-S | Bright Water,Minimal Wear,True,10,74
M4A1-S | Chantico's Fire,Battle-Scarred,False,33,46
M4A1-S | Chantico's Fire,Battle-Scarred,True,3,7
M4A1-S | Chantico's Fire,Factory New,False,4,11
M4A1-S | Chantico's Fire,Factory New,True,1,4
M4A1-S | Chantico's Fire,Field-Tested,False,51,45
M4A1-S | Chantico's Fire,Field-Tested,True,3,15
M4A1-S | Chantico's Fire,Minimal Wear,False,19,45
M4A1-S | Chantico's Fire,Minimal Wear,True,0,16
M4A1-S | Chantico's Fire,Well-Worn,False,39,68
M4A1-S | Chantico's Fire,Well-Worn,True,5,21
M4A1-S | Control Panel,Battle-Scarred,False,13,23
M4A1-S | Control Panel,Factory New,False,5,11
M4A1-S | Control Panel,Field-Tested,False,22,59
M4A1-S | Control Panel,Minimal Wear,False,15,28
M4A1-S | Control Panel,Well-Worn,False,18,22
M4A1-S | Cyrex,Battle-Scarred,False,12,33
M4A1-S | Cyrex,Battle-Scarred,True,7,12
M4A1-S | Cyrex,Factory New,False,84,184
M4A1-S | Cyrex,Factory New,True,5,37
M4A1-S | Cyrex,Field-Tested,False,189,220
M4A1-S | Cyrex,Field-Tested,True,17,47
M4A1-S | Cyrex,Minimal Wear,False,152,181
M4A1-S | Cyrex,Minimal Wear,True,6,36
M4A1-S | Cyrex,Well-Worn,False,21,42
M4A1-S | Cyrex,Well-Worn,True,0,8
M4A1-S | Dark Water,Field-Tested,False,23,183
M4A1-S | Dark Water,Field-Tested,True,6,73
M4A1-S | Dark Water,Minimal Wear,False,15,247
M4A1-S | Dark Water,Minimal Wear,True,3,82
M4A1-S | Decimator,Battle-Scarred,False,132,205
M4A1-S | Decimator,Battle-Scarred,True,11,30
M4A1-S | Decimator,Factory New,False,45,120
M4A1-S | Decimator,Factory New,True,7,29
M4A1-S | Decimator,Field-Tested,False,810,845
M4A1-S | Decimator,Field-Tested,True,65,100
M4A1-S | Decimator,Minimal Wear,False,320,282
M4A1-S | Decimator,Minimal Wear,True,23,46
M4A1-S | Decimator,Well-Worn,False,42,55
M4A1-S | Decimator,Well-Worn,True,6,9
M4A1-S | Flashback,Battle-Scarred,False,354,473
M4A1-S | Flashback,Battle-Scarred,True,36,130
M4A1-S | Flashback,Factory New,False,62,138
M4A1-S | Flashback,Factory New,True,13,43
M4A1-S | Flashback,Field-Tested,False,1293,1166
M4A1-S | Flashback,Field-Tested,True,150,205
M4A1-S | Flashback,Minimal Wear,False,533,692
M4A1-S | Flashback,Minimal Wear,True,68,93
M4A1-S | Flashback,Well-Worn,False,606,752
M4A1-S | Flashback,Well-Worn,True,93,128
M4A1-S | Golden Coil,Battle-Scarred,False,31,81
M4A1-S | Golden Coil,Battle-Scarred,True,3,9
M4A1-S | Golden Coil,Factory New,False,7,40
M4A1-S | Golden Coil,Factory New,True,0,7
M4A1-S | Golden Coil,Field-Tested,False,74,103
M4A1-S | Golden Coil,Field-Tested,True,3,7
M4A1-S | Golden Coil,Minimal Wear,False,43,49
M4A1-S | Golden Coil,Minimal Wear,True,2,9
M4A1-S | Golden Coil,Well-Worn,False,38,43
M4A1-S | Golden Coil,Well-Worn,True,5,10
M4A1-S | Guardian,Battle-Scarred,False,1,23
M4A1-S | Guardian,Battle-Scarred,True,1,11
M4A1-S | Guardian,Factory New,False,27,241
M4A1-S | Guardian,Factory New,True,3,25
M4A1-S | Guardian,Field-Tested,False,30,223
M4A1-S | Guardian,Field-Tested,True,1,47
M4A1-S | Guardian,Minimal Wear,False,44,346
M4A1-S | Guardian,Minimal Wear,True,2,33
M4A1-S | Guardian,Well-Worn,False,3,35
M4A1-S | Guardian,Well-Worn,True,1,20
M4A1-S | Hot Rod,Factory New,False,11,35
M4A1-S | Hot Rod,Minimal Wear,False,0,3
M4A1-S | Hyper Beast,Battle-Scarred,False,64,89
M4A1-S | Hyper Beast,Battle-Scarred,True,10,23
M4A1-S | Hyper Beast,Factory New,False,6,11
M4A1-S | Hyper Beast,Factory New,True,1,5
M4A1-S | Hyper Beast,Field-Tested,False,202,164
M4A1-S | Hyper Beast,Field-Tested,True,6,13
M4A1-S | Hyper Beast,Minimal Wear,False,62,77
M4A1-S | Hyper Beast,Minimal Wear,True,10,13
M4A1-S | Hyper Beast,Well-Worn,False,103,105
M4A1-S | Hyper Beast,Well-Worn,True,5,30
M4A1-S | Icarus Fell,Factory New,False,12,79
M4A1-S | Icarus Fell,Minimal Wear,False,3,6
M4A1-S | Knight,Factory New,False,1,7
M4A1-S | Knight,Minimal Wear,False,0,2
M4A1-S | Leaded Glass,Battle-Scarred,False,118,131
M4A1-S | Leaded Glass,Battle-Scarred,True,11,26
M4A1-S | Leaded Glass,Factory New,False,60,159
M4A1-S | Leaded Glass,Factory New,True,15,41
M4A1-S | Leaded Glass,Field-Tested,False,681,575
M4A1-S | Leaded Glass,Field-Tested,True,62,81
M4A1-S | Leaded Glass,Minimal Wear,False,219,207
M4A1-S | Leaded Glass,Minimal Wear,True,25,40
M4A1-S | Leaded Glass,Well-Worn,False,38,33
M4A1-S | Leaded Glass,Well-Worn,True,3,16
M4A1-S | Master Piece,Battle-Scarred,False,3,21
M4A1-S | Master Piece,Factory New,False,1,8
M4A1-S | Master Piece,Field-Tested,False,10,23
M4A1-S | Master Piece,Minimal Wear,False,5,19
M4A1-S | Master Piece,Well-Worn,False,5,17
M4A1-S | Mecha Industries,Battle-Scarred,False,38,56
M4A1-S | Mecha Industries,Battle-Scarred,True,4,12
M4A1-S | Mecha Industries,Factory New,False,12,46
M4A1-S | Mecha Industries,Factory New,True,1,12
M4A1-S | Mecha Industries,Field-Tested,False,152,122
M4A1-S | Mecha Industries,Field-Tested,True,6,30
M4A1-S | Mecha Industries,Minimal Wear,False,55,54
M4A1-S | Mecha Industries,Minimal Wear,True,2,9
M4A1-S | Mecha Industries,Well-Worn,False,8,19
M4A1-S | Mecha Industries,Well-Worn,True,0,1
M4A1-S | Moss Quartz,Battle-Scarred,False,9,63
M4A1-S | Moss Quartz,Factory New,False,120,318
M4A1-S | Moss Quartz,Field-Tested,False,107,148
M4A1-S | Moss Quartz,Minimal Wear,False,93,190
M4A1-S | Moss Quartz,Well-Worn,False,11,74
M4A1-S | Nightmare,Battle-Scarred,False,95,89
M4A1-S | Nightmare,Battle-Scarred,True,17,12
M4A1-S | Nightmare,Factory New,False,24,52
M4A1-S | Nightmare,Factory New,True,3,14
M4A1-S | Nightmare,Field-Tested,False,365,220
M4A1-S | Nightmare,Field-Tested,True,26,39
M4A1-S | Nightmare,Minimal Wear,False,128,165
M4A1-S | Nightmare,Minimal Wear,True,14,36
M4A1-S | Nightmare,Well-Worn,False,192,155
M4A1-S | Nightmare,Well-Worn,True,11,26
M4A1-S | Nitro,Battle-Scarred,False,191,594
M4A1-S | Nitro,Factory New,False,77,372
M4A1-S | Nitro,Field-Tested,False,1203,2207
M4A1-S | Nitro,Minimal Wear,False,464,801
M4A1-S | Nitro,Well-Worn,False,178,296
M4A1-S | Player Two,Battle-Scarred,False,37,27
M4A1-S | Player Two,Battle-Scarred,True,5,8
M4A1-S | Player Two,Factory New,False,5,21
M4A1-S | Player Two,Factory New,True,1,2
M4A1-S | Player Two,Field-Tested,False,90,50
M4A1-S | Player Two,Field-Tested,True,10,16
M4A1-S | Player Two,Minimal Wear,False,32,49
M4A1-S | Player Two,Minimal Wear,True,8,11
M4A1-S | Player Two,Well-Worn,False,6,7
M4A1-S | Player Two,Well-Worn,True,3,4
M4A1-S | VariCamo,Battle-Scarred,False,136,397
M4A1-S | VariCamo,Factory New,False,167,785
M4A1-S | VariCamo,Field-Tested,False,673,1408
M4A1-S | VariCamo,Minimal Wear,False,383,1038
M4A1-S | VariCamo,Well-Worn,False,72,198
M4A4 | Asiimov,Battle-Scarred,False,29,87
M4A4 | Asiimov,Battle-Scarred,True,1,10
M4A4 | Asiimov,Field-Tested,False,10,72
